House_Age,Number_of_Occupants,Temperature,Humidity,Day_of_Week,Is_Holiday,Appliance_Usage,Outdoor_Light_Intensity,Window_Open,Hour_of_Day,AC_Usage,Heater_Usage,Total_Energy_Consumption
27,4,25.180413735383922,53.91874210472768,5,1,1.430202970906655,6848.189652224299,1,12,1.825454463472032,1.6391585598431475,5.95
33,6,21.128493508673042,71.5020262277288,1,1,1.8681436251713373,2773.8718200163057,0,1,0.6425855781742329,0.18535992816888347,4.56
22,4,24.791564266910424,48.07164964290385,5,0,2.977823868802955,3559.3711384602875,0,1,0.0,1.618090288696989,4.84
29,4,28.483643790486376,74.39658661892466,1,0,2.5973176149325012,3582.017066125253,0,7,0.7040908704976294,1.4784662826472785,6.6
19,4,10.989308790188318,39.761180308876455,2,0,1.8978385638260522,6314.383060613336,0,16,0.43016312166592574,1.000656729457939,4.64
19,3,25.331431943155476,66.44072714478558,5,0,2.456749617223367,1992.8971089214795,0,11,0.9881233647789912,2.030448144102721,7.14
6,5,19.353149720632167,50.82650560720386,1,0,1.3661847082134222,3793.8854822353446,1,15,1.393534047468251,0.5181549098939262,4.12
45,4,16.47645582765899,65.90569253745485,2,0,2.0533643619645834,4633.85547896209,0,6,2.347620839829088,0.8929820349526453,6.11
19,5,14.782315553194811,42.66640297863909,0,0,1.3891944073627154,5302.135228719444,1,16,1.8504772931187328,0.3703266787089793,4.95
13,5,22.488130829387952,46.319189615247424,2,0,3.5428253989343963,3609.51034112835,0,6,0.0,0.0,4.63
26,2,23.409915683456,34.2667138436078,1,0,3.241697703331079,5523.167745246708,0,17,0.7333090224099379,0.3320619118086003,5.0
22,2,18.871292434807472,72.50945981262791,6,1,2.447863268341685,2999.25233235051,0,13,1.5864967810992177,0.612852272701187,5.68
21,1,15.708367793106522,47.633988192776854,2,0,2.515880375282725,3445.831924465466,1,11,0.781921370349015,0.7725979897177448,4.83
36,6,22.57337113985339,47.71412799548713,2,0,2.723650108412082,1870.1294146041837,0,1,2.547722782208253,0.811783812203568,7.48
2,2,22.347035670654403,47.33531082509268,6,0,2.0447007428951833,4990.240551507207,0,11,0.4910412586016213,1.1162943473278868,5.12
47,4,25.006546320269504,63.172455102364985,4,0,0.8108636689071389,2922.6500539409917,1,13,0.0,0.8957078807669632,3.32
44,5,25.43697611462789,21.318940374996885,2,1,2.1596225508477493,3754.453777262706,1,11,0.3203268578589,0.0,2.96
30,6,27.822891173434716,35.79995450704439,1,0,2.9878449604497535,5756.658292022461,0,15,0.41439602625016836,0.3585601963604973,4.56
27,1,25.369983836872873,75.32437866060063,3,0,3.4523739703886376,2837.0001461043375,0,19,1.8569635710596262,2.3358065466989304,9.1
7,2,13.839096719666847,58.46583090557599,0,1,2.571754562891073,5402.000682177088,1,6,1.2961017334905027,1.3518532293569927,6.95
20,3,21.953582449975407,45.92508148430026,2,1,1.8968556081751045,5262.0570937968605,1,20,1.4265006246835055,0.8910075966066544,5.01
31,6,27.000045500386673,68.24770221427097,1,0,3.060432303725324,3864.1148943578924,1,23,0.6889839871336235,1.1687949717180373,6.27
23,1,26.240295688995285,58.069367170315594,5,0,2.674034013620605,3930.5923118220503,1,14,1.845416509100156,0.2793803495063837,5.93
13,4,34.148685793925566,75.2841610264872,5,0,1.4587732194050085,3269.8960066013337,0,11,2.0257340912140362,0.8656165594940063,5.89
17,6,26.445784871854848,45.867345361718094,1,1,0.700365757735097,3882.6323088369154,0,18,1.6204471749386906,0.9494217801012292,4.17
4,5,15.266322056866125,43.017996249384915,4,0,1.961617170281126,3228.742834281705,1,16,0.768993899245949,1.004839275960446,4.94
14,4,14.099042010966008,34.22109696284933,5,0,4.024557930928512,5953.865556401517,1,8,1.1529181549011094,0.4352068250602566,6.19
20,4,22.279757860092932,71.28712146979092,1,0,3.0556186714949023,4161.53137886819,0,4,1.4714804762048468,0.6723442440356211,6.4
13,6,22.754511546100808,71.02972869440204,3,0,3.9841874380790516,5216.642791961498,0,4,0.0,1.032684610068413,6.98
3,3,19.258031269996824,65.4933079363388,1,0,2.465766498017878,3163.139923111825,0,18,0.14924986042569532,0.5546579952706401,4.56
26,3,25.84064188005349,40.19010547204425,3,0,2.461776704016277,5629.912809305099,1,2,1.5292844098866207,0.74533264381933,5.21
26,6,10.0,33.54573761699826,5,0,0.5,5049.413002788808,0,8,1.971765465188978,0.8476610331146067,4.32
18,6,19.68022145119867,68.47855025406714,0,0,0.5862948624915181,4560.972067911542,0,10,0.6987801935594564,1.9664997461048377,4.5
32,6,10.585421745725661,58.68218047345701,6,1,2.9605230611605933,4729.702868237427,0,2,0.6791162961539903,0.0405641937145681,4.67
14,5,18.23998180427114,41.221450714888306,6,0,2.6914043651951154,4062.5524964923275,0,14,0.6242102404892773,0.8672182131562763,4.59
47,2,20.26386686064984,64.38897409541741,2,0,0.5,4891.5719491172285,0,12,0.6908049299663759,0.0,2.07
3,4,27.256221007691984,83.05023914134027,0,0,2.6320402026805687,4918.798812663315,0,17,0.0158154007091027,1.1794129286310242,5.64
1,6,15.890997560778217,49.77936890327706,2,0,3.5054693390426968,4716.153072611593,0,15,0.5411917624145731,0.3792085007158951,5.55
26,2,21.316710648409092,53.737260971938944,5,0,2.8142951177650724,4736.355680987856,0,1,0.6488405089444784,1.0209759778856813,5.54
24,5,19.380184453286226,69.13876230263722,0,0,1.967471021879416,4230.135820701029,0,5,0.27569341390488167,1.44558178056521,4.97
49,4,21.390637479497624,73.57791099479257,3,0,0.5,2159.5816695459,1,20,0.6893416833340273,1.8365768075450095,4.55
35,2,20.059566600122313,55.85205748492176,2,0,2.9046271400594565,3820.2904219221596,0,7,1.2320306872567102,0.5437285186215882,5.95
14,4,20.73289640465682,28.576912924627354,6,0,1.610067521672712,3042.345944281067,1,22,1.6734782187010748,0.8276109666610101,4.16
3,3,18.74146279885679,70.94518702014305,2,0,3.0111432829578346,2405.384577769573,0,9,1.169031212953748,1.2361814116486698,6.53
13,6,23.84890159885114,45.20120704689056,0,0,3.1982381090702363,4474.207812533699,0,1,0.7449128199944941,0.371744321956796,5.19
47,3,27.511842307964837,61.30158476180156,4,0,3.420797776500887,5981.252158526054,0,20,1.4082377303975633,0.0,5.46
14,1,22.20932739296526,72.08156015957304,5,0,2.881095161099913,1286.0365836210995,0,17,0.9100965169525217,0.0,5.27
21,5,32.04156158288635,65.34229047495603,4,0,2.153854280959105,2891.1809411477375,1,11,1.566199049947031,0.6807302808126613,5.52
26,6,22.392726711080922,56.593657286131126,0,0,3.0858874767953814,3976.659204366105,0,5,1.9410963910280068,0.8749376383421588,6.79
3,2,26.030273683611416,54.440020886803886,1,1,1.485592067056323,4587.994190859411,1,0,0.0,0.11908896798399904,3.13
40,4,18.201267268801534,43.83277380232393,6,0,3.8205839951263405,3618.7995860485767,0,12,0.3992664387426035,1.0505433148536145,6.73
4,1,21.42450279967376,58.88337895932016,6,0,1.8175707228071731,4645.480877539259,1,3,1.1280438305588667,0.41677240942397237,3.81
36,5,20.448003421176562,39.01581452660937,0,0,4.31178273501248,5475.48426705444,0,20,0.9166564098707551,1.0135415450108765,7.06
43,5,15.886728345422716,67.67363345864686,5,0,2.250979713902079,4329.821020771638,1,8,1.5295887334057525,1.6599178592831523,6.47
1,5,18.15782345494593,68.98492047024891,6,0,2.99463319918525,4482.819942373276,0,3,0.0,0.8260217401430611,5.47
40,2,23.786778195747356,54.063613520441066,3,0,2.6257528561280323,2116.3516985556553,1,17,1.4816515447714658,0.8676405483599074,6.06
47,6,28.41955158843717,44.53365079842,3,0,0.6989220955378102,1308.7847228507053,0,0,1.6870783659125,1.071682665717009,4.99
33,3,24.807549669599307,28.810206821773704,1,0,3.036371916706485,3287.407767591511,1,22,0.9662186144466256,1.4632415734808846,5.77
7,1,23.68111226223703,42.721144302232666,5,0,1.7308245656057917,4074.5128944276,0,19,1.3136123520011274,0.34650489176460186,3.4
11,2,17.710898616219534,44.48671305312348,4,0,2.3798320933820905,4289.111400969416,1,15,0.0,0.6735139327003151,4.42
27,4,24.427574335444245,56.017207826869104,3,0,2.5472394330439685,4269.763001339437,1,4,0.16656907411048616,0.9769714051567543,4.81
14,2,18.83740371328243,41.710512160031904,6,0,1.4707066908192605,3310.340546152258,1,23,0.574238896596967,1.0978624570122255,4.02
22,4,16.13835821481629,68.32518493204847,5,0,1.8955182555735464,4417.6405579333095,1,11,1.5411816920178825,0.026834044712714333,4.51
16,4,17.504135229266893,76.40515788914813,3,0,3.755998285191497,3933.085585804154,0,6,0.08647208736569134,0.0,5.8
46,5,21.399727405427424,56.8178129864469,6,0,1.1830984617134002,4127.441887585471,0,6,0.1668013473214236,0.42598773885786906,2.73
12,2,19.300194772179985,34.679302422157974,6,0,3.0909528319292474,4189.0686417231,1,0,0.27648326085720165,1.3738635838578745,5.58
49,3,23.437909527728088,21.295120686491174,2,0,2.121496147785562,3312.990910814903,0,22,1.1504231425095002,0.9893208727403939,4.48
46,4,20.11108196608951,55.848415435541355,6,0,3.499524535260358,3519.0609126183413,0,20,1.3816326709255025,0.8309340701510586,6.97
10,5,23.389243295992173,49.03148263691201,5,0,3.206051417218154,6293.176439632618,1,22,0.28290010402965904,1.2151446544512339,5.95
24,3,20.44465984427221,39.552447749708456,2,0,1.8053476032871978,4920.61023022411,0,7,1.6212790005170008,0.23692093253960755,5.13
46,2,21.75770282814478,50.746417568948026,1,0,3.184791589963024,3706.421157088545,0,1,1.640461475073833,0.0,5.38
18,3,17.0953585280864,91.68751302170205,3,0,1.9304584597327241,4128.662477028658,0,10,1.6579408809899432,1.9172287340453917,7.35
22,2,29.176141542657554,82.2439240971532,0,0,4.210614447497768,3605.017683030536,1,1,2.3036040962037125,0.7698878645145311,9.22
9,4,13.847054975179596,81.49730566605403,4,0,2.620390819960173,4203.531925636392,0,18,1.1761493801099485,0.40921051820393045,6.41
17,1,34.44727854843659,48.27656972410724,1,0,2.1616069499466612,4212.92778796958,1,20,0.8773102647179731,0.7039656791283053,4.6
38,1,24.3691245919591,50.58727036411264,0,0,2.079950642847187,3245.30423387398,1,12,1.2937340865466846,0.3294213018122589,4.55
40,6,14.186547363415041,69.70077066334582,0,0,2.1444472615927657,4439.804992639805,1,19,3.0,0.005438056963272153,6.15
13,6,22.494824195223373,55.81494674080356,6,0,2.2066227775446743,4230.869085169384,1,16,3.0,1.2158139659357976,7.18
37,4,23.11187158205764,63.845598094064684,1,0,3.218240059985676,3341.359090021646,0,9,1.3698741247568265,1.0988729793481413,6.68
6,3,29.463116884394765,36.071016898903466,1,0,2.003363176138856,4982.327095595483,1,13,1.0787793289378966,1.163035010132454,4.85
21,2,15.255650399234934,61.575156223119464,6,0,1.6605696080130286,3243.493808575884,0,19,1.5019458641551129,1.7140534932269815,6.14
36,1,15.261612638812794,32.54163039341657,3,0,3.5735379939836456,2833.4873213777237,0,8,1.4924773291285902,2.0615365759525144,7.5
7,2,23.724096806961498,20.0,4,0,3.8608861512982333,4968.080766481418,1,20,0.18859471738472333,1.9902743431836802,6.43
36,4,22.966484627246007,49.23293086014519,6,0,1.7205973278417865,2862.699838038803,0,11,1.2227650737140052,0.24250983291289785,4.31
25,3,29.336225281023808,69.27888223139,5,0,2.2080818852288657,4650.038208711745,0,15,0.7969863816039378,0.0,4.4
11,2,17.00919408975051,60.65385165874822,3,0,3.74350021295906,6154.573998400096,1,20,0.0,1.4478951403883253,6.9
44,3,16.599056742356225,52.32409043680131,6,0,2.959056359437275,5301.185817307314,1,15,1.2594426090239992,0.9391147860547764,7.01
14,1,31.3508702944207,23.36079874739227,5,0,4.098678314138055,3378.6967889870757,1,1,0.0,1.7733021261689983,6.01
45,2,21.772165171323476,30.73037679620218,5,0,3.1984529746451824,3223.8272680073555,0,1,1.3099980245549911,0.8651312847433104,5.78
29,5,18.272715296331366,50.724816089389144,0,0,2.98469816382428,5135.254425447419,0,19,0.0,0.0,4.24
10,1,25.528694997231664,49.812358823669676,5,0,2.137766640280094,4273.276432678261,1,21,0.5120182678919369,0.25455731337804954,3.53
48,3,11.74585423598741,54.144582619415345,3,0,1.5231446343128656,2044.973358746963,0,20,1.1011838252152848,0.36521420345321287,4.08
5,4,23.89143065045344,81.9872021969884,3,0,1.293384695804671,4788.432119858864,0,16,1.123281704469495,0.980527069246478,5.0
8,5,18.840277960619854,57.13069265729052,4,0,2.4704328697287563,3732.9146242459265,1,4,0.6158601869373252,1.0945869114781472,5.16
46,6,19.48943350737943,75.13450360523306,2,0,3.9086761984406464,4144.497624159392,0,11,0.8282277020353616,1.9678241393770253,7.92
5,2,28.47684444595504,44.18954804245309,4,0,1.4522007787757478,4219.395026856762,0,10,0.5555442215839324,0.3019451266508622,3.63
24,6,24.14590256216828,21.339166236994373,6,0,2.3765058057735966,4394.191654501934,0,6,1.6836592461508681,1.3663512318346815,5.81
40,1,16.361243112478093,71.12032853793978,6,0,0.8403201095752886,6547.743276547708,1,4,0.0,1.1366424096742391,3.55
26,2,22.25733233792121,74.91507189070197,3,0,3.8843286276038063,5865.74093653511,0,20,1.5224920579082923,0.4563269995524796,7.48
6,2,22.58500401565661,76.95227181910901,2,0,1.690560589751795,2243.9401722497796,0,15,0.6673720334172455,0.6418112921365696,4.98
16,5,20.68935080903956,40.84618783591977,5,0,4.768301413719392,4584.3342930410345,1,13,2.0075540574000716,1.1491605631487454,8.38
36,5,17.198645876938716,46.23932744761105,0,0,2.9617187324674608,2121.7710105156984,0,20,1.1823268303594965,1.2248937751574112,6.92
12,5,23.133976599883894,46.65981102181924,6,0,4.043364129774883,5597.065118111131,0,4,1.3768034295738285,0.6103736095653507,6.89
11,5,25.50401265323112,62.62362142482986,6,1,0.7639771391735513,5365.906624903781,0,10,1.60315711445466,0.4769012753557436,4.16
3,4,24.268636144154822,40.80853819010794,4,0,0.5,3136.1046006983815,0,10,0.0,0.4081661586578011,2.51
44,3,18.43583667797465,59.91889125881331,6,0,2.1157378692500957,3841.01594152615,0,19,1.0809055381818917,0.8114094580397546,5.06
37,5,21.211186733994527,68.74247318167346,1,0,2.5413002868805625,5049.686122997909,1,1,0.8701852502696316,0.0,4.61
6,1,10.959425560240788,65.62427953214471,0,0,3.125064234302652,3786.124766525463,0,23,1.155246578683708,0.5802016905713149,6.65
19,2,29.991727535549806,39.971983466160225,2,0,4.0401866589746565,3330.884200453822,0,14,1.5386156534843307,1.5149814905202739,7.56
18,6,18.99186993401606,69.44282538165459,0,0,2.190832450332503,4053.7928675021612,1,14,0.051346703664156945,1.1965214995103173,6.07
16,5,19.3991152644838,56.04641950239649,1,0,2.074716463958297,5680.938504680619,1,19,0.8162402552194574,2.2223333575775936,6.36
23,1,15.42746406697533,46.35682167155153,1,1,2.2725909157169224,2169.766713086713,0,19,1.6585191988086496,0.46251406476429086,5.07
43,4,26.304557415064316,70.40452828248458,6,1,2.8660146092390417,2981.1051599623015,0,3,2.6117258857594745,0.9096067951213603,7.8
37,1,27.14037857777043,55.997816715672364,4,1,1.2576548691877212,3282.9047611200567,0,23,1.5971898860418086,0.22867238379713117,3.46
9,6,19.15145614227487,76.22135381065792,5,1,0.7036161395161651,6237.067292728991,0,21,1.226096408636698,1.0026276124271112,4.64
3,6,16.31085496500603,70.84466335315548,4,0,2.825497872808904,5622.031873440786,0,18,0.23344511328398354,0.3609064330331477,4.8
8,1,22.102312235422218,65.33268804593592,3,1,1.1485298033289486,2933.291485962931,0,4,2.42810084980726,0.25020362917042316,4.91
38,4,20.353253142470315,54.401517428929026,3,0,3.6423623514376953,3892.844557976855,0,6,1.0156160176149545,1.9309511874952663,8.09
4,6,25.72156822046518,33.61201632337965,0,0,0.5,5048.670290681856,0,8,0.0,0.33373466838265264,1.92
12,4,21.343557419669278,32.8248581628747,6,0,1.714786718899081,4978.349929180588,0,18,0.28489494135454896,0.5271640705659575,3.17
44,2,20.987392064868978,93.75777762221207,1,0,1.1477554764638065,4166.854753796919,0,5,0.0,1.0821792427801467,3.77
31,5,25.3522200637878,63.000202862146104,6,0,1.8268054894215187,4047.985249487551,0,6,1.243267344117343,0.9003799569426992,5.59
25,6,14.120040368922432,74.84729881739392,0,0,1.6203316366338556,6367.120346311514,1,7,1.9327216221688768,1.1732044032811682,6.04
16,1,20.44365568447474,57.33117962229504,2,0,3.6252733449649677,3834.4762358379676,1,23,1.9398607895945048,0.7533739621223507,6.88
42,3,22.96087005702937,53.44779724407703,2,0,5.309137079179465,2091.458903787471,0,0,1.9580022257869074,1.199656386499924,9.64
14,3,19.86104663744264,56.40967438585016,3,0,1.2741168631839968,4199.110774150869,0,17,0.0,1.174700027786208,3.35
13,2,23.40363081087356,58.40171571327583,5,1,1.8069299943782196,4361.32999744038,1,12,1.0366660222916442,0.848949717894499,4.92
41,3,23.108019156688762,55.67601279600329,0,0,2.355314254978654,3874.713963128396,0,18,1.7183006995864516,0.8807286757886252,5.55
7,2,26.395500027523557,79.49472285641065,2,0,1.4404832150321176,2500.29668300059,0,17,1.7377353112049558,1.5252365361389972,5.62
12,5,20.628235365125853,67.97325908444662,3,0,3.058748913165954,4457.547527809623,0,12,0.9936507934616734,0.0,6.03
37,2,11.836428136859443,60.9439550273271,0,0,1.1143499246720532,2834.6024888947977,1,21,0.19107274287686415,1.0578513377122218,3.67
4,4,14.26202395328914,67.90797791499193,6,0,3.1099765431086994,4001.7824903017417,1,18,0.8983025633018561,2.092240109586843,7.87
2,4,24.317841549590607,69.52583162701157,1,0,2.5891269045899734,3431.3073688873633,1,21,1.4196336078869733,0.1422727111932559,5.11
35,4,22.907131849257688,60.31509167338264,2,0,3.254806824359893,5200.231353358603,0,3,1.5886899397790188,1.723533166699692,7.86
44,6,20.87065717920958,64.16451153938277,5,0,2.4885072381366435,2127.923909305953,1,18,2.1182345794055086,0.13380580306293766,5.97
3,4,21.233535667156676,66.17714398162244,2,0,3.2327145126053622,2606.074469498998,0,17,0.4018893686356596,0.0,5.3
4,4,18.759815675358208,65.4903377359315,6,0,3.0314263089985216,4081.4670790221426,0,23,0.9655548261556508,0.0,5.45
38,4,18.77712923447162,54.80767253780233,1,1,2.3195387014960653,4005.7256879216447,0,13,0.7136967270142384,0.5252504249969485,4.97
12,4,19.264767790409397,67.23426213415351,6,0,3.0582600655091445,3720.2731598513496,0,11,0.5741718959893767,0.0,5.62
19,6,20.603792622791488,39.12945307063786,3,0,3.9243708986196344,4413.7072408959,0,19,0.9585439573158786,1.5164089169789925,7.75
10,4,22.610123021957307,57.380421505810936,2,0,0.7134549272630071,4222.080748705055,1,17,0.2697461893447344,0.0,2.59
1,4,21.616969188358013,55.11398395690192,1,0,0.5,5072.936588663944,1,21,0.13353078036289623,0.17871132481681118,2.88
17,5,20.362482119914638,66.29468812862493,6,0,3.7983204759173486,4186.586581718332,0,3,1.4816832282507717,0.0,6.33
16,6,25.478530635859006,44.68312066945984,3,0,3.3994752518181763,6093.847078704714,0,9,1.2795453967149948,1.1327792928848819,6.94
9,4,26.34537253436451,46.95737927379689,4,0,3.929609885990343,2696.538035937443,1,19,0.6238158008569614,0.3141637911735744,6.2
9,2,28.69357050059936,42.56505799169963,3,0,2.3917074225387505,5938.142281220556,1,7,1.0007109548527162,0.5534805635834829,4.88
9,5,21.057462603704934,64.70845447830244,2,0,4.253725741168208,4033.56048371491,0,9,0.29762478985214114,1.0244291939090242,7.4
12,6,19.397490211322307,29.510814456475018,3,1,5.39331469135966,1813.268842595452,0,23,1.9144612005597983,0.47906053792450115,8.18
41,3,21.68177599259384,41.314241790781054,5,0,3.6530578611281617,1103.1713648236578,1,4,1.1435200753443346,0.197385149421768,5.78
15,1,19.257132065373703,24.87714846107432,2,0,3.081735671694727,3318.9081402938837,0,10,0.5398784280282709,0.37115754290787,4.83
2,6,21.92069396291568,44.70387226918799,3,0,3.234481943042802,4821.346758087385,0,9,1.452363299771087,1.6633414100529444,7.36
11,5,24.035096773908883,55.50592028761298,4,0,2.668532982127405,5092.098178339784,1,4,0.5640661698470939,0.3739666866807185,4.77
11,4,22.532488451188687,73.07456342847203,3,0,2.8215955000661124,2923.0156549614626,0,0,0.7869819283539754,0.61949814611727,6.0
8,5,21.192548657672308,75.02353948621564,4,1,2.9487407397631733,3242.4850001987006,1,3,1.1483143319786115,0.0,5.97
32,1,25.193273102977816,34.0611177734975,2,0,4.7725556805652705,5441.26475704969,1,3,1.9577801919287645,1.8023694698658193,8.74
6,1,30.382274142996415,49.32474906161704,6,0,1.7393009579580063,2097.447225121972,1,10,0.7469949590525702,0.9559137432061523,4.73
20,6,18.461631818402516,61.337353522027506,3,0,2.2775109141611867,3058.962556773017,0,20,1.2375991657472856,0.7297975699759448,6.18
39,4,23.671527758943025,50.1331804215183,1,0,2.502992671973821,4792.27706368003,0,11,2.372034921759817,0.5510060125419399,6.19
35,4,21.046806288157065,42.562191997721854,6,0,3.127120460276352,3083.9026116116015,1,16,1.1369938089160276,1.4496139578906067,6.61
8,2,17.78043322816995,28.66485599113396,5,0,2.7458157185195065,4397.624426669049,0,10,0.6194562004728656,1.0051670954404357,5.22
49,1,18.402016121934675,38.329904060593705,4,0,1.213044050766662,3653.6355263012106,0,21,0.9529000375349985,0.6717673923840681,3.91
43,4,19.967777298704885,74.179377848376,0,0,2.5738327463504116,3290.953674702538,0,2,1.1250878469279566,1.25892972444025,6.76
34,1,29.866260400566848,72.01396041954301,4,0,2.3949046405595746,2836.774103012445,0,20,1.7168268582106334,1.410130832246057,6.45
19,2,26.76574340931604,95.42625027892281,3,0,2.4914298323725297,3347.123328178292,1,17,1.1631148119925931,2.613647457042407,8.26
7,3,17.533704518473527,68.37336011148157,4,0,3.3400001053097674,6747.180721176195,0,21,0.0,0.873142460583181,5.73
31,1,24.722891400427923,40.30916016956037,3,0,3.695852629161784,3238.5392499639383,1,1,1.3231673074691592,0.0,5.59
18,2,17.14601239863941,62.05225930438277,2,0,1.6603248975320903,4246.735438826322,0,16,0.7265371656511876,0.3477993192083585,3.75
40,2,18.868447098656677,63.312611109874155,2,0,4.428688467029888,4520.846302841382,0,12,0.5924000237023743,1.9282385336886976,8.39
14,2,28.56495860486994,64.91178440772606,5,1,1.003225474076723,7217.820270195859,0,20,2.272163421928963,0.6296267537300784,4.86
39,5,31.917125797164807,52.60285085157213,1,0,1.7890516741790647,5858.479123821098,0,7,0.025107819685400212,0.4027835684370492,3.51
36,6,12.532176514887222,50.75018168987144,0,0,2.278021743089769,1975.3421626432119,1,4,0.24896039877202147,0.05337807531673866,3.77
17,4,22.153822242680025,62.2718105141665,5,0,3.2039323828403665,4710.522203924,1,12,1.297278956781179,1.6804676011574218,7.68
37,1,24.038158529253945,42.296601049068684,2,0,0.7708321498396358,4943.220214955051,1,0,1.025236684600313,0.7376336359005807,3.27
44,6,20.627261607704458,71.45690992119998,1,0,4.7155401411590425,5505.044788080086,0,13,0.5069789582710067,0.26692680596202323,7.25
9,5,22.703060011488105,38.85067193469034,0,1,0.7032355293056569,2210.229877174053,0,3,0.0,0.9687485298321103,3.17
20,1,19.971956328992253,37.28039646940981,1,0,4.049937288331735,3928.57316027503,0,23,0.21779631831057333,0.0,5.53
45,6,25.1370019675092,49.0231089335212,2,0,2.0857111940858424,3561.828797507487,1,5,1.0494346754834212,0.0,4.34
28,5,20.291294316240098,63.31375561389895,5,0,2.5945264816272045,4507.820869141847,1,7,1.582621685788646,0.6412015824673686,6.15
20,4,24.796482040695103,70.2043947964452,0,0,0.5,3511.222689807279,1,21,1.1566328767721616,0.1518132661413767,3.5
41,2,26.92703439217229,61.8686637675356,2,0,3.2427548012026417,3581.6953972860183,1,23,1.199738288138184,0.8938553389645958,6.91
36,6,26.224409368817994,45.84505652195733,3,0,2.345738360685359,2309.77378629814,0,19,2.993674414594169,0.0,6.35
27,6,21.08003928404525,52.64805947908838,5,0,3.6731293585132585,4898.044204159652,0,19,1.6999509848642005,0.2807939027082287,6.75
8,1,10.71552293674882,48.305001998816955,0,0,1.1088363125061311,3817.2966486757423,0,17,1.7155651540354957,0.6694462132534293,4.49
32,2,24.449350397848143,70.92094395151159,1,0,3.9298665490705638,3650.8677937860357,0,7,0.0,0.0,5.26
1,4,14.771653057874419,58.142768030406415,3,0,0.7837638754038563,3633.2786824016557,0,23,0.7825921743499609,1.1537637243954546,4.04
17,1,24.31171132404482,75.87648414403934,1,0,2.7527526249050784,3508.165176647798,0,14,0.32752147385858443,1.5609794310052822,6.11
9,3,23.91346691842771,66.53607944597834,2,0,1.040583865304295,5084.958798341757,1,23,3.0,0.7730150528862408,5.68
20,3,20.963570098240968,50.93294038940542,6,0,4.46071469105827,4609.9160404968325,0,9,0.0,0.24240929951773116,5.89
45,3,22.334110237876352,53.07368122029023,2,0,3.4507722516335697,1582.8502510684689,1,14,1.8617337824637095,1.6102601112872281,7.85
32,4,29.27397503471691,56.22685892168169,3,0,4.094904331484106,2200.1779256408954,0,15,1.798215188268255,1.8989901409135337,9.12
2,3,28.477138961099335,54.122698781836185,3,0,2.2361653588621024,1772.8494881583701,1,6,1.3675367209974043,1.677729652658652,6.48
32,6,20.24298628591141,66.44988203562997,0,0,2.1877608054911204,1074.3697827902315,0,2,1.1860424186096665,1.0877652399137152,6.16
45,1,12.551791763367461,61.345251072707924,1,0,2.4593820782984555,5359.575440764684,0,20,2.2161863423367953,0.8467246971426535,6.68
9,6,29.854726523589388,46.78716665128541,4,0,2.3634866629389033,4835.868513620949,0,5,1.4632408846830052,1.5088109448632463,6.17
30,3,14.109981198645647,85.69398430795108,2,0,2.1057146935963234,5855.355506592231,0,19,1.1915164862411198,1.0947676753464912,6.77
20,1,22.456024970957166,58.12977285801571,4,0,2.285647719893416,3589.693847902788,0,9,0.5580652096701364,0.7275979350143749,4.89
38,6,21.633000005791622,40.50092407634872,4,0,3.675167840232721,5122.791092215678,1,12,1.0525773982582847,0.3944497757447091,6.17
1,4,24.176757643707766,64.29090863271495,3,0,3.469206540730946,4629.449006499515,1,6,0.0,0.0,5.53
5,2,28.496534093411583,39.168758777093764,6,0,1.3280317323242903,1645.5459997630815,1,8,0.0008103617631785021,0.0,2.44
35,6,22.30302212153632,59.73565756131575,1,0,3.212532306101658,5344.8091891704635,0,15,1.6349126786729986,0.0,6.48
36,5,19.476360591318976,54.17661700370654,4,0,1.1019012623153288,3427.9179227626532,1,21,2.674961398184122,1.1082800904095536,5.63
1,3,23.42321555289956,55.95075170221324,1,0,3.991761955313355,4517.949277749775,1,14,0.0,1.5476071492627708,7.03
14,5,15.184894652421015,42.37291412277637,3,0,1.5464457222181278,3414.037094427633,0,21,1.229070013306671,0.511638483316678,3.88
9,2,18.579775358710243,53.19782316400426,6,0,3.29445093592345,2160.4238899460197,0,10,1.1144355814288618,0.24893540307367246,5.6
30,4,20.9420909946203,53.45028591659192,5,0,3.1370441612115085,4387.899425586949,0,5,0.680645678573966,0.05348263061332337,5.69
24,6,24.715397613677034,54.837613715973774,5,0,2.195028462597378,5930.185203086123,1,10,1.019753722814286,1.350900821336938,5.55
4,4,28.931886269766828,82.78473955983698,5,0,2.1169225414751827,2536.0070042274924,1,7,0.7339757203574302,0.3914107259162808,4.83
14,2,27.40638950823215,46.640602707170444,5,0,2.269729051438282,4254.258095403231,1,16,0.8749810222710581,0.9730950860090917,4.94
25,5,26.603177349672478,58.28420872591782,4,0,2.9888270850889276,5507.694317727033,1,12,1.60218388872002,1.1523328333008012,6.75
4,6,27.460510065337488,35.34089241820993,4,0,3.3437170056672,963.8344231197921,0,4,2.082801621216758,0.08338586156890371,5.76
25,3,24.945666758100085,23.95562591138287,2,1,4.712085115939858,2793.823590656775,1,13,2.137887496231932,1.0432980834662002,8.23
10,1,22.387598793607545,50.180896047035425,6,0,4.2389084384276305,3994.962170012821,0,6,2.647263529647827,1.5644113863613658,9.14
35,4,16.999526572423534,76.26179595218369,6,0,3.079699419985536,3449.264473430841,1,22,0.39166278672627397,1.3013368593499266,6.76
